feature_id	cds	vitro_mean	vivo_mean	t_stat	pval	pval_bonf	significant	pair	layer	model
5099	1933.3906	38365.19	36431.8	14.956941	0.0	0.0	True	blood	mid	enformer
1861	-1421.4846	23.551252	1445.0359	-26.311077	0.0	0.0	True	blood	mid	enformer
2230	-2065.8467	4117.65	6183.4966	-12.353679	7.0146326e-32	4.30979e-28	True	blood	mid	enformer
1658	-1801.2344	4801.169	6602.4033	-11.021103	3.8215963e-26	2.3479888e-22	True	blood	mid	enformer
1514	26.244358	85.48857	59.244213	0.7655362	0.44421014	1.0	False	blood	mid	enformer
6031	26.246914	85.49705	59.250134	0.76553553	0.44421044	1.0	False	blood	mid	enformer
2353	26.246151	85.49461	59.248463	0.7655349	0.44421086	1.0	False	blood	mid	enformer
199	26.24643	85.4956	59.24917	0.7655341	0.44421136	1.0	False	blood	mid	enformer
2497	26.246593	85.49627	59.249676	0.76553285	0.44421208	1.0	False	blood	mid	enformer
2152	26.248898	85.50389	59.254993	0.7655323	0.44421238	1.0	False	blood	mid	enformer
4529	26.24377	85.487076	59.243305	0.7655322	0.44421247	1.0	False	blood	mid	enformer
5478	26.24604	85.49455	59.248512	0.76553196	0.44421265	1.0	False	blood	mid	enformer
2700	26.24382	85.487274	59.243454	0.76553184	0.44421268	1.0	False	blood	mid	enformer
213	26.243748	85.48705	59.243305	0.76553166	0.4442128	1.0	False	blood	mid	enformer
3574	26.243599	85.48655	59.24295	0.76553166	0.4442128	1.0	False	blood	mid	enformer
2788	26.249382	85.505554	59.256172	0.7655317	0.4442128	1.0	False	blood	mid	enformer
1675	26.249397	85.50563	59.256233	0.7655315	0.44421294	1.0	False	blood	mid	enformer
1087	26.243717	85.48698	59.24326	0.76553136	0.44421297	1.0	False	blood	mid	enformer
5772	26.243443	85.486115	59.242672	0.7655311	0.44421315	1.0	False	blood	mid	enformer
5751	26.246223	85.49527	59.249046	0.7655309	0.44421336	1.0	False	blood	mid	enformer
1938	26.246418	85.495964	59.249546	0.76553035	0.4442136	1.0	False	blood	mid	enformer
4807	26.243858	85.48756	59.2437	0.7655304	0.4442136	1.0	False	blood	mid	enformer
