feature_id	cds	vitro_mean	vivo_mean	t_stat	pval	pval_bonf	significant	pair	layer	model
716	0.032423772	0.08186245	0.049438678	3.4345903	0.0006256766	0.64069283	False	lymph	mid	hyenadna
1022	0.0067572044	0.009441693	0.002684489	2.510462	0.012187447	1.0	False	lymph	mid	hyenadna
191	0.009937123	0.01816109	0.008223967	2.3384767	0.019577833	1.0	False	lymph	mid	hyenadna
510	0.009535112	0.017721532	0.0081864195	2.2615383	0.023963094	1.0	False	lymph	mid	hyenadna
395	0.024315923	0.09623998	0.07192405	2.2133317	0.02720113	1.0	False	lymph	mid	hyenadna
49	0.004181032	0.0055263406	0.0013453086	2.0983295	0.03606677	1.0	False	lymph	mid	hyenadna
255	0.0017090575	0.0017090575	0.0	1.9844934	0.047405615	1.0	False	lymph	mid	hyenadna
287	0.01522607	0.049195103	0.033969034	1.9519576	0.051327165	1.0	False	lymph	mid	hyenadna
105	0.022652932	0.112025045	0.08937211	1.9309058	0.053915385	1.0	False	lymph	mid	hyenadna
576	-0.026554972	0.38839936	0.41495433	-1.9044349	0.057291042	1.0	False	lymph	mid	hyenadna
28	-0.0068046656	0.0017326346	0.0085373	-1.9058937	0.057323877	1.0	False	lymph	mid	hyenadna
53	0.022265047	0.112367965	0.09010292	1.9012752	0.05769486	1.0	False	lymph	mid	hyenadna
896	0.019614145	0.09023632	0.070622176	1.8488929	0.06490729	1.0	False	lymph	mid	hyenadna
699	-0.0076804208	0.0047295457	0.012409966	-1.7794976	0.07580038	1.0	False	lymph	mid	hyenadna
765	0.0011673332	0.0011673332	0.0	1.7333406	0.08326639	1.0	False	lymph	mid	hyenadna
169	0.0011708842	0.0011708842	0.0	1.7333406	0.08326639	1.0	False	lymph	mid	hyenadna
239	0.0011769008	0.0011769008	0.0	1.7332453	0.08328331	1.0	False	lymph	mid	hyenadna
738	0.0011817605	0.0011817605	0.0	1.7332314	0.083285786	1.0	False	lymph	mid	hyenadna
