feature_id	cds	vitro_mean	vivo_mean	t_stat	pval	pval_bonf	significant	pair	layer	model
224	-0.043928564	0.3871383	0.43106687	-3.2519085	0.0011793794	1.0	False	liver	mid	hyenadna
50	0.013417996	0.020581722	0.0071637267	2.902144	0.003802455	1.0	False	liver	mid	hyenadna
401	0.03043177	0.10985891	0.07942714	2.8952043	0.0038627246	1.0	False	liver	mid	hyenadna
919	0.029197715	0.10091183	0.07171412	2.8802016	0.0040506683	1.0	False	liver	mid	hyenadna
176	0.013318042	0.024896568	0.011578525	2.5692942	0.010346398	1.0	False	liver	mid	hyenadna
433	0.013433633	0.026737815	0.013304181	2.4800208	0.013309505	1.0	False	liver	mid	hyenadna
894	0.028131552	0.14859624	0.12046469	2.372222	0.017842043	1.0	False	liver	mid	hyenadna
331	0.009091905	0.014186282	0.0050943764	2.3598711	0.01850572	1.0	False	liver	mid	hyenadna
916	-0.026885718	0.4660889	0.4929746	-2.33021	0.019969473	1.0	False	liver	mid	hyenadna
312	-0.02497369	0.49136418	0.5163379	-2.2708917	0.023341335	1.0	False	liver	mid	hyenadna
418	0.011925956	0.025641266	0.01371531	2.2371063	0.02550435	1.0	False	liver	mid	hyenadna
502	0.012833675	0.029900046	0.01706637	2.2291837	0.026023418	1.0	False	liver	mid	hyenadna
970	0.0142819155	0.03557422	0.021292305	2.1951237	0.028380156	1.0	False	liver	mid	hyenadna
499	0.012792036	0.03113376	0.018341724	2.1228461	0.03400893	1.0	False	liver	mid	hyenadna
992	0.007808424	0.01257355	0.0047651264	2.1201136	0.034277923	1.0	False	liver	mid	hyenadna
472	0.006698019	0.009726549	0.0030285295	2.1201224	0.034296907	1.0	False	liver	mid	hyenadna
896	0.021897249	0.10570772	0.08381047	2.0978265	0.03613781	1.0	False	liver	mid	hyenadna
62	-0.024822503	0.12875181	0.15357432	-2.083043	0.03744252	1.0	False	liver	mid	hyenadna
761	-0.02780968	0.35892066	0.38673034	-2.056963	0.03990421	1.0	False	liver	mid	hyenadna
49	-0.0061650123	0.004382542	0.010547554	-2.0533206	0.04020172	1.0	False	liver	mid	hyenadna
308	0.011404978	0.02788898	0.016484002	2.0474014	0.040876176	1.0	False	liver	mid	hyenadna
208	-0.022935212	0.46693835	0.48987356	-2.044545	0.04112674	1.0	False	liver	mid	hyenadna
961	-0.027696475	0.24041526	0.26811174	-2.018282	0.043775506	1.0	False	liver	mid	hyenadna
789	-0.023744822	2.665332	2.689077	-2.0019817	0.045509547	1.0	False	liver	mid	hyenadna
182	0.009283001	0.019027853	0.009744853	1.9974957	0.046054974	1.0	False	liver	mid	hyenadna
785	-0.023565888	0.44426665	0.46783254	-1.9810069	0.04782385	1.0	False	liver	mid	hyenadna
694	-0.022240072	0.46511763	0.4873577	-1.9750139	0.04850352	1.0	False	liver	mid	hyenadna
507	0.0072402777	0.012418265	0.0051779877	1.974805	0.04859661	1.0	False	liver	mid	hyenadna
1018	0.012259478	0.033330657	0.021071179	1.9709892	0.0489903	1.0	False	liver	mid	hyenadna
571	0.009221238	0.019182514	0.009961276	1.9611136	0.05015355	1.0	False	liver	mid	hyenadna
914	-0.024251252	0.39676553	0.42101678	-1.9344414	0.053294934	1.0	False	liver	mid	hyenadna
775	-0.018909454	0.5015626	0.52047205	-1.9231311	0.054713022	1.0	False	liver	mid	hyenadna
670	-0.003251876	0.00087009394	0.00412197	-1.9193935	0.05511459	1.0	False	liver	mid	hyenadna
982	0.010251144	0.025043653	0.014792509	1.9116629	0.056202333	1.0	False	liver	mid	hyenadna
83	0.0075511658	0.014239362	0.0066881967	1.9013925	0.057559166	1.0	False	liver	mid	hyenadna
492	0.0054268083	0.007973525	0.0025467162	1.8875364	0.059439942	1.0	False	liver	mid	hyenadna
561	0.010119948	0.024214217	0.01409427	1.883601	0.059909847	1.0	False	liver	mid	hyenadna
274	0.0057300525	0.008856828	0.0031267756	1.8736393	0.061321955	1.0	False	liver	mid	hyenadna
244	-0.020102441	0.45970598	0.47980842	-1.8596972	0.06318129	1.0	False	liver	mid	hyenadna
920	-0.022328407	0.43852285	0.46085125	-1.8409841	0.06587581	1.0	False	liver	mid	hyenadna
716	0.01739864	0.08393133	0.06653269	1.8153893	0.06972545	1.0	False	liver	mid	hyenadna
134	-0.020273179	0.4388467	0.4591199	-1.7620043	0.07832921	1.0	False	liver	mid	hyenadna
209	-0.021545857	0.42035636	0.44190222	-1.7619122	0.07834148	1.0	False	liver	mid	hyenadna
348	-0.0015051126	0.0	0.0015051126	-1.7332407	0.08334675	1.0	False	liver	mid	hyenadna
230	0.023138925	0.21137981	0.18824089	1.731999	0.08352742	1.0	False	liver	mid	hyenadna
175	0.013763785	0.057882972	0.044119187	1.700216	0.08936698	1.0	False	liver	mid	hyenadna
