term_id	description	p_adjust	fold_enrichment	term_size	query_size	intersection_size
GO:0097152	mesenchymal cell apoptotic process	0.026334838767697325	88.8889	15	15	1
GO:0002829	negative regulation of type 2 immune response	0.026334838767697325	88.8889	15	15	1
GO:0048302	regulation of isotype switching to IgG isotypes	0.026334838767697325	88.8889	15	15	1
GO:0070986	left/right axis specification	0.026334838767697325	88.8889	15	15	1
GO:2000320	negative regulation of T-helper 17 cell differentiation	0.026334838767697325	88.8889	15	15	1
GO:0032736	positive regulation of interleukin-13 production	0.026334838767697325	88.8889	15	15	1
GO:2000328	regulation of T-helper 17 cell lineage commitment	0.026334838767697325	88.8889	15	15	1
GO:0061469	regulation of type B pancreatic cell proliferation	0.026334838767697325	88.8889	15	15	1
GO:0071696	ectodermal placode development	0.026334838767697325	88.8889	15	15	1
GO:0048738	cardiac muscle tissue development	0.02697189273060846	11.8519	225	15	2
GO:1901699	cellular response to nitrogen compound	0.027157801957080265	5.9172	676	15	3
GO:0014857	regulation of skeletal muscle cell proliferation	0.027157801957080265	83.3333	16	15	1
GO:0021513	spinal cord dorsal/ventral patterning	0.027157801957080265	83.3333	16	15	1
GO:0002517	T cell tolerance induction	0.027157801957080265	83.3333	16	15	1
GO:0090336	positive regulation of brown fat cell differentiation	0.027157801957080265	83.3333	16	15	1
GO:0010454	negative regulation of cell fate commitment	0.027157801957080265	83.3333	16	15	1
GO:0072077	renal vesicle morphogenesis	0.027157801957080265	83.3333	16	15	1
GO:0061548	ganglion development	0.027157801957080265	83.3333	16	15	1
GO:0048291	isotype switching to IgG isotypes	0.027157801957080265	83.3333	16	15	1
GO:0043584	nose development	0.027157801957080265	83.3333	16	15	1
GO:0030852	regulation of granulocyte differentiation	0.027157801957080265	83.3333	16	15	1
GO:0033189	response to vitamin A	0.027157801957080265	83.3333	16	15	1
GO:0003188	heart valve formation	0.027157801957080265	83.3333	16	15	1
GO:0021783	preganglionic parasympathetic fiber development	0.027157801957080265	83.3333	16	15	1
GO:2000291	regulation of myoblast proliferation	0.027157801957080265	83.3333	16	15	1
GO:2000317	negative regulation of T-helper 17 type immune response	0.027157801957080265	83.3333	16	15	1
GO:0048232	male gamete generation	0.027157801957080265	5.9701	670	15	3
GO:0032870	cellular response to hormone stimulus	0.027157801957080265	5.9084	677	15	3
GO:0060560	developmental growth involved in morphogenesis	0.028355473417620417	11.3475	235	15	2
GO:0071391	cellular response to estrogen stimulus	0.028417594449054093	78.4314	17	15	1
GO:0072074	kidney mesenchyme development	0.028417594449054093	78.4314	17	15	1
GO:0010470	regulation of gastrulation	0.028417594449054093	78.4314	17	15	1
GO:0072087	renal vesicle development	0.028417594449054093	78.4314	17	15	1
GO:0014841	skeletal muscle satellite cell proliferation	0.028417594449054093	78.4314	17	15	1
GO:0021984	adenohypophysis development	0.028417594449054093	78.4314	17	15	1
GO:0055091	phospholipid homeostasis	0.028417594449054093	78.4314	17	15	1
GO:0001710	mesodermal cell fate commitment	0.02962874976413798	74.0741	18	15	1
GO:0061101	neuroendocrine cell differentiation	0.02962874976413798	74.0741	18	15	1
GO:0048486	parasympathetic nervous system development	0.02962874976413798	74.0741	18	15	1
GO:0021511	spinal cord patterning	0.02962874976413798	74.0741	18	15	1
GO:0060221	retinal rod cell differentiation	0.02962874976413798	74.0741	18	15	1
GO:0002827	positive regulation of T-helper 1 type immune response	0.02962874976413798	74.0741	18	15	1
GO:0006704	glucocorticoid biosynthetic process	0.02962874976413798	74.0741	18	15	1
GO:0045064	T-helper 2 cell differentiation	0.02962874976413798	74.0741	18	15	1
GO:0002830	positive regulation of type 2 immune response	0.02962874976413798	74.0741	18	15	1
GO:0030072	peptide hormone secretion	0.03076525812367859	10.7095	249	15	2
GO:0030502	negative regulation of bone mineralization	0.031006409385992008	70.1754	19	15	1
GO:0048339	paraxial mesoderm development	0.031006409385992008	70.1754	19	15	1
GO:0035743	CD4-positive, alpha-beta T cell cytokine production	0.031006409385992008	70.1754	19	15	1
GO:0043586	tongue development	0.031006409385992008	70.1754	19	15	1
GO:0048762	mesenchymal cell differentiation	0.03121442365224055	10.582	252	15	2
GO:0042593	glucose homeostasis	0.031634640706428074	10.4987	254	15	2
GO:0050870	positive regulation of T cell activation	0.03181926227879627	10.4575	255	15	2
GO:0002699	positive regulation of immune effector process	0.03195167978338889	10.4167	256	15	2
GO:0002790	peptide secretion	0.03195167978338889	10.4167	256	15	2
GO:0032332	positive regulation of chondrocyte differentiation	0.0320457581208943	66.6667	20	15	1
GO:0002643	regulation of tolerance induction	0.0320457581208943	66.6667	20	15	1
GO:0021516	dorsal spinal cord development	0.0320457581208943	66.6667	20	15	1
GO:0045618	positive regulation of keratinocyte differentiation	0.0320457581208943	66.6667	20	15	1
GO:0030903	notochord development	0.0320457581208943	66.6667	20	15	1
GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	0.0320457581208943	66.6667	20	15	1
GO:0033500	carbohydrate homeostasis	0.03205986128879245	10.3359	258	15	2
GO:0046883	regulation of hormone secretion	0.03295592645222194	10.1781	262	15	2
GO:0046885	regulation of hormone biosynthetic process	0.033312881274182866	63.4921	21	15	1
GO:0045623	negative regulation of T-helper cell differentiation	0.033312881274182866	63.4921	21	15	1
GO:0001502	cartilage condensation	0.033312881274182866	63.4921	21	15	1
GO:0042474	middle ear morphogenesis	0.033312881274182866	63.4921	21	15	1
GO:0050708	regulation of protein secretion	0.03340499719083294	10.0629	265	15	2
GO:0032634	interleukin-5 production	0.03444526357349547	60.6061	22	15	1
GO:0032674	regulation of interleukin-5 production	0.03444526357349547	60.6061	22	15	1
GO:1903429	regulation of cell maturation	0.03444526357349547	60.6061	22	15	1
GO:0003228	atrial cardiac muscle tissue development	0.03444526357349547	60.6061	22	15	1
GO:2001014	regulation of skeletal muscle cell differentiation	0.03444526357349547	60.6061	22	15	1
GO:0032616	interleukin-13 production	0.03444526357349547	60.6061	22	15	1
GO:0032656	regulation of interleukin-13 production	0.03444526357349547	60.6061	22	15	1
GO:0021537	telencephalon development	0.03465105431808364	9.8039	272	15	2
GO:1903039	positive regulation of leukocyte cell-cell adhesion	0.03556466165738461	9.6618	276	15	2
GO:0014856	skeletal muscle cell proliferation	0.03560398434299682	57.971	23	15	1
GO:0051450	myoblast proliferation	0.03560398434299682	57.971	23	15	1
GO:0072273	metanephric nephron morphogenesis	0.03560398434299682	57.971	23	15	1
GO:0072234	metanephric nephron tubule development	0.03560398434299682	57.971	23	15	1
GO:0001759	organ induction	0.03560398434299682	57.971	23	15	1
GO:0015833	peptide transport	0.03669130894894907	9.4563	282	15	2
GO:0045063	T-helper 1 cell differentiation	0.03690820487306802	55.5556	24	15	1
GO:0030277	maintenance of gastrointestinal epithelium	0.03690820487306802	55.5556	24	15	1
GO:0090335	regulation of brown fat cell differentiation	0.03690820487306802	55.5556	24	15	1
GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation	0.037960212730005466	53.3333	25	15	1
GO:0072540	T-helper 17 cell lineage commitment	0.037960212730005466	53.3333	25	15	1
GO:0072170	metanephric tubule development	0.037960212730005466	53.3333	25	15	1
GO:0008045	motor neuron axon guidance	0.037960212730005466	53.3333	25	15	1
GO:0098743	cell aggregation	0.037960212730005466	53.3333	25	15	1
GO:1903055	positive regulation of extracellular matrix organization	0.037960212730005466	53.3333	25	15	1
GO:0045624	positive regulation of T-helper cell differentiation	0.037960212730005466	53.3333	25	15	1
GO:0060575	intestinal epithelial cell differentiation	0.037960212730005466	53.3333	25	15	1
GO:0001818	negative regulation of cytokine production	0.03916420558041641	9.0395	295	15	2
GO:0008211	glucocorticoid metabolic process	0.03916420558041641	51.2821	26	15	1
GO:0032753	positive regulation of interleukin-4 production	0.03916420558041641	51.2821	26	15	1
GO:0003148	outflow tract septum morphogenesis	0.03916420558041641	51.2821	26	15	1
GO:0072243	metanephric nephron epithelium development	0.03916420558041641	51.2821	26	15	1
GO:0046649	lymphocyte activation	0.03925524415210907	4.9322	811	15	3
GO:0010893	positive regulation of steroid biosynthetic process	0.04028792296013034	49.3827	27	15	1
GO:0001702	gastrulation with mouth forming second	0.04028792296013034	49.3827	27	15	1
GO:0002066	columnar/cuboidal epithelial cell development	0.04028792296013034	49.3827	27	15	1
GO:0060740	prostate gland epithelium morphogenesis	0.04028792296013034	49.3827	27	15	1
GO:0045662	negative regulation of myoblast differentiation	0.04028792296013034	49.3827	27	15	1
GO:0022603	regulation of anatomical structure morphogenesis	0.040313919091134735	4.8662	822	15	3
GO:0007155	cell adhesion	0.04052340729538768	3.5273	1512	15	4
GO:0002366	leukocyte activation involved in immune response	0.04067496814928251	8.7719	304	15	2
GO:0032703	negative regulation of interleukin-2 production	0.041143704835793514	47.619	28	15	1
GO:0035988	chondrocyte proliferation	0.041143704835793514	47.619	28	15	1
GO:0010039	response to iron ion	0.041143704835793514	47.619	28	15	1
GO:0002726	positive regulation of T cell cytokine production	0.041143704835793514	47.619	28	15	1
GO:0021854	hypothalamus development	0.041143704835793514	47.619	28	15	1
GO:0070168	negative regulation of biomineral tissue development	0.041143704835793514	47.619	28	15	1
GO:1904036	negative regulation of epithelial cell apoptotic process	0.041143704835793514	47.619	28	15	1
GO:0002263	cell activation involved in immune response	0.04118932004955631	8.658	308	15	2
GO:0003156	regulation of animal organ formation	0.04166746598447464	45.977	29	15	1
GO:2000319	regulation of T-helper 17 cell differentiation	0.04166746598447464	45.977	29	15	1
GO:0045606	positive regulation of epidermal cell differentiation	0.04166746598447464	45.977	29	15	1
GO:0060512	prostate gland morphogenesis	0.04166746598447464	45.977	29	15	1
GO:0072207	metanephric epithelium development	0.04166746598447464	45.977	29	15	1
GO:0045830	positive regulation of isotype switching	0.04166746598447464	45.977	29	15	1
GO:0002295	T-helper cell lineage commitment	0.04166746598447464	45.977	29	15	1
GO:0044342	type B pancreatic cell proliferation	0.04166746598447464	45.977	29	15	1
GO:0060479	lung cell differentiation	0.04166746598447464	45.977	29	15	1
GO:0060487	lung epithelial cell differentiation	0.04166746598447464	45.977	29	15	1
GO:0062012	regulation of small molecule metabolic process	0.04166746598447464	8.5197	313	15	2
GO:0060396	growth hormone receptor signaling pathway	0.04166746598447464	45.977	29	15	1
GO:0007276	gamete generation	0.04166746598447464	4.7676	839	15	3
GO:0048545	response to steroid hormone	0.04166746598447464	8.547	312	15	2
GO:0003309	type B pancreatic cell differentiation	0.0424117145120959	44.4444	30	15	1
GO:0002710	negative regulation of T cell mediated immunity	0.0424117145120959	44.4444	30	15	1
GO:0046639	negative regulation of alpha-beta T cell differentiation	0.0424117145120959	44.4444	30	15	1
GO:0021602	cranial nerve morphogenesis	0.0424117145120959	44.4444	30	15	1
GO:0003338	metanephros morphogenesis	0.0424117145120959	44.4444	30	15	1
GO:0030878	thyroid gland development	0.0424117145120959	44.4444	30	15	1
GO:0021522	spinal cord motor neuron differentiation	0.0424117145120959	44.4444	30	15	1
GO:0034504	protein localization to nucleus	0.0424117145120959	8.3595	319	15	2
GO:0046879	hormone secretion	0.0424117145120959	8.3595	319	15	2
GO:0060441	epithelial tube branching involved in lung morphogenesis	0.0424117145120959	44.4444	30	15	1
GO:0071378	cellular response to growth hormone stimulus	0.0424117145120959	44.4444	30	15	1
GO:0030217	T cell differentiation	0.04284926202761108	8.3074	321	15	2
GO:0032880	regulation of protein localization	0.042887280083980614	4.6566	859	15	3
GO:0019752	carboxylic acid metabolic process	0.04335281106220056	4.635	863	15	3
GO:0045070	positive regulation of viral genome replication	0.0434350430796355	43.0108	31	15	1
GO:0060037	pharyngeal system development	0.0434350430796355	43.0108	31	15	1
GO:0002507	tolerance induction	0.0434350430796355	43.0108	31	15	1
GO:0043588	skin development	0.043479588038500855	8.2051	325	15	2
GO:0022409	positive regulation of cell-cell adhesion	0.044169927545213115	8.1301	328	15	2
GO:0002825	regulation of T-helper 1 type immune response	0.044254682576193013	41.6667	32	15	1
GO:0009914	hormone transport	0.044254682576193013	8.0808	330	15	2
GO:0002719	negative regulation of cytokine production involved in immune response	0.044254682576193013	41.6667	32	15	1
GO:0043373	CD4-positive, alpha-beta T cell lineage commitment	0.044254682576193013	41.6667	32	15	1
GO:1902105	regulation of leukocyte differentiation	0.044254682576193013	8.1054	329	15	2
GO:0061036	positive regulation of cartilage development	0.044254682576193013	41.6667	32	15	1
GO:0045940	positive regulation of steroid metabolic process	0.044254682576193013	41.6667	32	15	1
GO:0002682	regulation of immune system process	0.04493086441558781	3.3459	1594	15	4
GO:0032633	interleukin-4 production	0.0451155294113909	40.404	33	15	1
GO:0032673	regulation of interleukin-4 production	0.0451155294113909	40.404	33	15	1
GO:0043436	oxoacid metabolic process	0.0451155294113909	4.5198	885	15	3
GO:0060219	camera-type eye photoreceptor cell differentiation	0.0451155294113909	40.404	33	15	1
GO:0060795	cell fate commitment involved in formation of primary germ layer	0.0451155294113909	40.404	33	15	1
GO:0060914	heart formation	0.0451155294113909	40.404	33	15	1
GO:0048333	mesodermal cell differentiation	0.0451155294113909	40.404	33	15	1
GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	0.04589352158483349	39.2157	34	15	1
GO:0046320	regulation of fatty acid oxidation	0.04589352158483349	39.2157	34	15	1
GO:0035909	aorta morphogenesis	0.04589352158483349	39.2157	34	15	1
GO:0006082	organic acid metabolic process	0.04589352158483349	4.4843	892	15	3
GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	0.04589352158483349	39.2157	34	15	1
GO:0002363	alpha-beta T cell lineage commitment	0.04589352158483349	39.2157	34	15	1
GO:0021772	olfactory bulb development	0.04589352158483349	39.2157	34	15	1
GO:0045684	positive regulation of epidermis development	0.04589352158483349	39.2157	34	15	1
GO:0002063	chondrocyte development	0.04589352158483349	39.2157	34	15	1
GO:0048384	retinoic acid receptor signaling pathway	0.04703404723489414	38.0952	35	15	1
GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	0.04703404723489414	38.0952	35	15	1
GO:0032350	regulation of hormone metabolic process	0.04703404723489414	38.0952	35	15	1
GO:0021988	olfactory lobe development	0.048229996733021405	37.037	36	15	1
GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	0.048229996733021405	37.037	36	15	1
GO:0031076	embryonic camera-type eye development	0.049151436104642926	36.036	37	15	1
GO:0045922	negative regulation of fatty acid metabolic process	0.049151436104642926	36.036	37	15	1
GO:0010669	epithelial structure maintenance	0.049151436104642926	36.036	37	15	1
GO:0051154	negative regulation of striated muscle cell differentiation	0.049151436104642926	36.036	37	15	1
GO:0035883	enteroendocrine cell differentiation	0.049151436104642926	36.036	37	15	1
GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	0.049151436104642926	36.036	37	15	1
