term_id	description	p_adjust	fold_enrichment	term_size	query_size	intersection_size
GO:0021846	cell proliferation in forebrain	0.038030758181765885	48.0769	26	16	1
GO:0061448	connective tissue development	0.03908551877955762	8.5911	291	16	2
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	0.039288664608772395	46.2963	27	16	1
GO:0021854	hypothalamus development	0.04043624579175413	44.6429	28	16	1
GO:0023019	signal transduction involved in regulation of gene expression	0.04043624579175413	44.6429	28	16	1
GO:0003209	cardiac atrium morphogenesis	0.04043624579175413	44.6429	28	16	1
GO:0060479	lung cell differentiation	0.04136941871562092	43.1034	29	16	1
GO:0060487	lung epithelial cell differentiation	0.04136941871562092	43.1034	29	16	1
GO:0046621	negative regulation of organ growth	0.04136941871562092	43.1034	29	16	1
GO:0044342	type B pancreatic cell proliferation	0.04136941871562092	43.1034	29	16	1
GO:0003171	atrioventricular valve development	0.04136941871562092	43.1034	29	16	1
GO:0048638	regulation of developmental growth	0.04192512440529452	8.1699	306	16	2
GO:0071634	regulation of transforming growth factor beta production	0.04218095336930035	41.6667	30	16	1
GO:0030878	thyroid gland development	0.04218095336930035	41.6667	30	16	1
GO:0003309	type B pancreatic cell differentiation	0.04218095336930035	41.6667	30	16	1
GO:1902751	positive regulation of cell cycle G2/M phase transition	0.04218095336930035	41.6667	30	16	1
GO:0021602	cranial nerve morphogenesis	0.04218095336930035	41.6667	30	16	1
GO:0060485	mesenchyme development	0.044674275147408626	7.837	319	16	2
GO:0061036	positive regulation of cartilage development	0.04475180301204474	39.0625	32	16	1
GO:0043588	skin development	0.0458232120417477	7.6923	325	16	2
GO:0010644	cell communication by electrical coupling	0.0458232120417477	37.8788	33	16	1
GO:0071604	transforming growth factor beta production	0.0458232120417477	37.8788	33	16	1
GO:0021772	olfactory bulb development	0.04707695515040771	36.7647	34	16	1
GO:0072001	renal system development	0.047189561910090126	7.5529	331	16	2
GO:0060562	epithelial tube morphogenesis	0.0476107700130957	7.5075	333	16	2
GO:0048665	neuron fate specification	0.04800187639818757	35.7143	35	16	1
GO:0071425	hematopoietic stem cell proliferation	0.04800187639818757	35.7143	35	16	1
GO:0003230	cardiac atrium development	0.048909095113761805	34.7222	36	16	1
GO:0060218	hematopoietic stem cell differentiation	0.048909095113761805	34.7222	36	16	1
GO:0021988	olfactory lobe development	0.048909095113761805	34.7222	36	16	1
GO:0021884	forebrain neuron development	0.048909095113761805	34.7222	36	16	1
GO:0051154	negative regulation of striated muscle cell differentiation	0.04991099629933853	33.7838	37	16	1
GO:0035883	enteroendocrine cell differentiation	0.04991099629933853	33.7838	37	16	1
GO:0021955	central nervous system neuron axonogenesis	0.04991099629933853	33.7838	37	16	1
