term_id	description	p_adjust	fold_enrichment	term_size	query_size	intersection_size
GO:0006357	regulation of transcription by RNA polymerase II	2.0881768205092144e-08	7.4405	2688	12	12
GO:0006366	transcription by RNA polymerase II	2.0881768205092144e-08	7.0746	2827	12	12
GO:0006355	regulation of DNA-templated transcription	9.499039146641711e-08	5.9084	3385	12	12
GO:2001141	regulation of RNA biosynthetic process	9.499039146641711e-08	5.8875	3397	12	12
GO:0006351	DNA-templated transcription	1.1772732358165349e-07	5.677	3523	12	12
GO:0051252	regulation of RNA metabolic process	1.3041043571969473e-07	5.4735	3654	12	12
GO:0001701	in utero embryonic development	1.3041043571969473e-07	28.8066	405	12	7
GO:0019219	regulation of nucleobase-containing compound metabolic process	2.9453318998136084e-07	5.0582	3954	12	12
GO:0045165	cell fate commitment	8.680624546894579e-07	33.67	297	12	6
GO:0007507	heart development	1.1300876160372667e-06	19.7406	591	12	7
GO:0060562	epithelial tube morphogenesis	1.2511264578482947e-06	30.03	333	12	6
GO:0048598	embryonic morphogenesis	1.2511264578482947e-06	18.7266	623	12	7
GO:0048729	tissue morphogenesis	1.2511264578482947e-06	19.0632	612	12	7
GO:0043009	chordate embryonic development	1.8985436430775322e-06	17.439	669	12	7
GO:0009792	embryo development ending in birth or egg hatching	2.127433012294545e-06	16.982	687	12	7
GO:0080090	regulation of primary metabolic process	3.770305267877648e-06	3.8351	5215	12	12
GO:0048645	animal organ formation	3.770305267877648e-06	96.6184	69	12	4
GO:0045944	positive regulation of transcription by RNA polymerase II	3.770305267877648e-06	10.7788	1237	12	8
GO:0001711	endodermal cell fate commitment	4.042480868567307e-06	333.3333	15	12	3
GO:0048568	embryonic organ development	5.0722374568256765e-06	21.8818	457	12	6
GO:0010468	regulation of gene expression	6.580044471080585e-06	3.6043	5549	12	12
GO:0035239	tube morphogenesis	7.2784500280714195e-06	13.3029	877	12	7
GO:0002009	morphogenesis of an epithelium	7.2784500280714195e-06	19.9601	501	12	6
GO:0010556	regulation of macromolecule biosynthetic process	7.2784500280714195e-06	3.5417	5647	12	12
GO:0009889	regulation of biosynthetic process	9.82074208303722e-06	3.4358	5821	12	12
GO:0000122	negative regulation of transcription by RNA polymerase II	9.998864957327589e-06	12.5045	933	12	7
GO:0007493	endodermal cell fate determination	1.3161423995216412e-05	1666.6667	2	12	2
GO:0009887	animal organ morphogenesis	1.4891691521620157e-05	11.6667	1000	12	7
GO:0001708	cell fate specification	1.6182400152356507e-05	58.4795	114	12	4
GO:0003006	developmental process involved in reproduction	1.6331697070099942e-05	11.3932	1024	12	7
GO:0048562	embryonic organ morphogenesis	1.7517823692074368e-05	27.3224	305	12	5
GO:1902680	positive regulation of RNA biosynthetic process	2.1507530344620185e-05	7.965	1674	12	8
GO:0045893	positive regulation of DNA-templated transcription	2.1507530344620185e-05	7.9745	1672	12	8
GO:0035295	tube development	2.193122198033937e-05	10.6642	1094	12	7
GO:0060255	regulation of macromolecule metabolic process	2.193122198033937e-05	3.1289	6392	12	12
GO:0021532	neural tube patterning	2.3330591460160297e-05	151.5152	33	12	3
GO:0048565	digestive tract development	2.3330591460160297e-05	49.7512	134	12	4
GO:0009790	embryo development	2.3330591460160297e-05	10.3612	1126	12	7
GO:0030879	mammary gland development	2.3330591460160297e-05	49.7512	134	12	4
GO:0060795	cell fate commitment involved in formation of primary germ layer	2.3330591460160297e-05	151.5152	33	12	3
GO:0072359	circulatory system development	2.402235767755318e-05	10.279	1135	12	7
GO:0021775	smoothened signaling pathway involved in ventral spinal cord interneuron specification	2.4221282336885287e-05	1111.1111	3	12	2
GO:0021776	smoothened signaling pathway involved in spinal cord motor neuron cell fate specification	2.4221282336885287e-05	1111.1111	3	12	2
GO:0021910	smoothened signaling pathway involved in ventral spinal cord patterning	2.4221282336885287e-05	1111.1111	3	12	2
GO:0032774	RNA biosynthetic process	2.5900246073323877e-05	3.018	6627	12	12
GO:0051254	positive regulation of RNA metabolic process	2.744221264018409e-05	7.391	1804	12	8
GO:0055123	digestive system development	2.765855448722453e-05	45.3515	147	12	4
GO:0048646	anatomical structure formation involved in morphogenesis	2.8259796307062446e-05	9.8039	1190	12	7
GO:0141187	nucleic acid biosynthetic process	2.888266848511794e-05	2.9696	6735	12	12
GO:0016070	RNA metabolic process	3.37266811049619e-05	2.9265	6834	12	12
GO:0060429	epithelium development	3.398658894348061e-05	9.4543	1234	12	7
GO:0021915	neural tube development	3.419829432047777e-05	41.9287	159	12	4
GO:0019222	regulation of metabolic process	3.5710612565304574e-05	2.8986	6900	12	12
GO:0045892	negative regulation of DNA-templated transcription	4.0011243850474054e-05	9.1503	1275	12	7
GO:1902679	negative regulation of RNA biosynthetic process	4.1189745123137285e-05	9.0862	1284	12	7
GO:0001709	cell fate determination	4.1904267238443747e-05	111.1111	45	12	3
GO:0034654	nucleobase-containing compound biosynthetic process	4.1904267238443747e-05	2.8429	7035	12	12
GO:0060443	mammary gland morphogenesis	4.6709232974560504e-05	106.383	47	12	3
GO:0048732	gland development	4.718629665226099e-05	19.6078	425	12	5
GO:0009888	tissue development	4.8927092382250186e-05	6.6203	2014	12	8
GO:0048546	digestive tract morphogenesis	5.042988899276998e-05	102.0408	49	12	3
GO:0035987	endodermal cell differentiation	5.6046355806516085e-05	98.0392	51	12	3
GO:0061138	morphogenesis of a branching epithelium	5.8577839229835695e-05	34.904	191	12	4
GO:0051253	negative regulation of RNA metabolic process	6.0039276028367466e-05	8.3993	1389	12	7
GO:0030324	lung development	6.040151038893619e-05	34.3643	194	12	4
GO:0030323	respiratory tube development	6.45078588543682e-05	33.67	198	12	4
GO:0090304	nucleic acid metabolic process	6.555044404694495e-05	2.7023	7401	12	12
GO:0001763	morphogenesis of a branching structure	7.186608705377542e-05	32.5203	205	12	4
GO:0060831	smoothened signaling pathway involved in dorsal/ventral neural tube patterning	7.715364600871723e-05	555.5556	6	12	2
GO:0001706	endoderm formation	8.133482281881328e-05	83.3333	60	12	3
GO:0040007	growth	8.606574205727978e-05	10.8696	920	12	6
GO:0042733	embryonic digit morphogenesis	8.733808669507043e-05	80.6452	62	12	3
GO:0060541	respiratory system development	9.016977335917361e-05	30.1659	221	12	4
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	9.082721477779249e-05	7.7263	1510	12	7
GO:0060573	cell fate specification involved in pattern specification	9.676198457549712e-05	476.1905	7	12	2
GO:0021521	ventral spinal cord interneuron specification	9.676198457549712e-05	476.1905	7	12	2
GO:0007442	hindgut morphogenesis	9.676198457549712e-05	476.1905	7	12	2
GO:0001501	skeletal system development	0.00011293501747829113	15.4895	538	12	5
GO:0061180	mammary gland epithelium development	0.00011954354176677668	70.4225	71	12	3
GO:0022414	reproductive process	0.00011954354176677668	7.3283	1592	12	7
GO:0061525	hindgut development	0.00011965147281849909	416.6667	8	12	2
GO:0000902	cell morphogenesis	0.00011965147281849909	10.02	998	12	6
GO:0001714	endodermal cell fate specification	0.00011965147281849909	416.6667	8	12	2
GO:0006139	nucleobase-containing compound metabolic process	0.00012610589322636464	2.5113	7964	12	12
GO:0003007	heart morphogenesis	0.0001539984101648907	25.3485	263	12	4
GO:0010557	positive regulation of macromolecule biosynthetic process	0.00019742062098359442	5.2535	2538	12	8
GO:0033077	T cell differentiation in thymus	0.00020560864667716142	56.8182	88	12	3
GO:0007492	endoderm development	0.00020560864667716142	56.8182	88	12	3
GO:0060579	ventral spinal cord interneuron fate commitment	0.00021183548540515645	303.0303	11	12	2
GO:0021520	spinal cord motor neuron cell fate specification	0.00021183548540515645	303.0303	11	12	2
GO:0072091	regulation of stem cell proliferation	0.00021183548540515645	55.5556	90	12	3
GO:0060581	cell fate commitment involved in pattern specification	0.00021183548540515645	303.0303	11	12	2
GO:0009891	positive regulation of biosynthetic process	0.00024904042926631316	5.041	2645	12	8
GO:0048589	developmental growth	0.0002542396129838772	12.6072	661	12	5
GO:0009653	anatomical structure morphogenesis	0.000283713048218718	4.9401	2699	12	8
GO:0021514	ventral spinal cord interneuron differentiation	0.000287720661022428	256.4103	13	12	2
GO:0001822	kidney development	0.0002918126092948453	20.8333	320	12	4
GO:0030217	T cell differentiation	0.0002923895005350402	20.7684	321	12	4
GO:0043588	skin development	0.00030383075518481783	20.5128	325	12	4
GO:0072001	renal system development	0.00032204788830941745	20.141	331	12	4
GO:0022612	gland morphogenesis	0.00032204788830941745	46.729	107	12	3
GO:0030855	epithelial cell differentiation	0.00041272882021554946	11.1857	745	12	5
GO:0021513	spinal cord dorsal/ventral patterning	0.00041272882021554946	208.3333	16	12	2
GO:0050678	regulation of epithelial cell proliferation	0.0004131007081554556	18.7266	356	12	4
GO:0045582	positive regulation of T cell differentiation	0.0004257037710450328	42.0168	119	12	3
GO:0051094	positive regulation of developmental process	0.00042764006487675557	7.6628	1305	12	6
GO:0021904	dorsal/ventral neural tube patterning	0.0004495215084358829	196.0784	17	12	2
GO:0030326	embryonic limb morphogenesis	0.0004706363918948419	40.0	125	12	3
GO:0072089	stem cell proliferation	0.0004706363918948419	40.0	125	12	3
GO:0035113	embryonic appendage morphogenesis	0.0004706363918948419	40.0	125	12	3
GO:0072189	ureter development	0.00048036018554045327	185.1852	18	12	2
GO:0003206	cardiac chamber morphogenesis	0.00048036018554045327	39.3701	127	12	3
GO:0021511	spinal cord patterning	0.00048036018554045327	185.1852	18	12	2
GO:0001704	formation of primary germ layer	0.0004874167422738635	39.0625	128	12	3
GO:0010467	gene expression	0.0005337011247480176	2.1664	9232	12	12
GO:0050680	negative regulation of epithelial cell proliferation	0.0005337011247480176	37.594	133	12	3
GO:0048513	animal organ development	0.0005337011247480176	4.4179	3018	12	8
GO:0045621	positive regulation of lymphocyte differentiation	0.0005490086167199537	37.037	135	12	3
GO:2000026	regulation of multicellular organismal development	0.0005490086167199537	7.1839	1392	12	6
GO:0035270	endocrine system development	0.0005547487408406643	36.7647	136	12	3
GO:0008544	epidermis development	0.0005576906697546709	16.6667	400	12	4
GO:0046632	alpha-beta T cell differentiation	0.0005576906697546709	36.4964	137	12	3
GO:0045597	positive regulation of cell differentiation	0.0006568639249212329	9.7809	852	12	5
GO:0001890	placenta development	0.0006659263223874304	34.0136	147	12	3
GO:0035051	cardiocyte differentiation	0.0006659263223874304	34.0136	147	12	3
GO:0003002	regionalization	0.0006659263223874304	15.7978	422	12	4
GO:0010604	positive regulation of macromolecule metabolic process	0.0006740129598387912	4.2301	3152	12	8
GO:0030098	lymphocyte differentiation	0.0006815596867570849	15.6128	427	12	4
GO:0060706	cell differentiation involved in embryonic placenta development	0.0006923053257474441	144.9275	23	12	2
GO:0035107	appendage morphogenesis	0.000710522591333687	32.6797	153	12	3
GO:0050673	epithelial cell proliferation	0.000710522591333687	15.3257	435	12	4
GO:0016331	morphogenesis of embryonic epithelium	0.000710522591333687	32.8947	152	12	3
GO:0035108	limb morphogenesis	0.000710522591333687	32.6797	153	12	3
GO:0021871	forebrain regionalization	0.000721446443059984	138.8889	24	12	2
GO:0045061	thymic T cell selection	0.000721446443059984	138.8889	24	12	2
GO:0009059	macromolecule biosynthetic process	0.0007387281041675715	2.0822	9605	12	12
GO:0048754	branching morphogenesis of an epithelial tube	0.0007732319882672088	31.4465	159	12	3
GO:0032331	negative regulation of chondrocyte differentiation	0.0008305330166701782	128.2051	26	12	2
GO:0016055	Wnt signaling pathway	0.0008375911987933415	14.4928	460	12	4
GO:0007389	pattern specification process	0.0008889851506901517	14.245	468	12	4
GO:0030178	negative regulation of Wnt signaling pathway	0.0009161364716088582	29.4118	170	12	3
GO:0003205	cardiac chamber development	0.0009256302983531153	29.2398	171	12	3
GO:0060479	lung cell differentiation	0.0009933491845341045	114.9425	29	12	2
GO:0060487	lung epithelial cell differentiation	0.0009933491845341045	114.9425	29	12	2
GO:0009893	positive regulation of metabolic process	0.0010493895232302466	3.9101	3410	12	8
GO:0021522	spinal cord motor neuron differentiation	0.0010493895232302466	111.1111	30	12	2
GO:0042127	regulation of cell population proliferation	0.0011125434356413465	6.1013	1639	12	6
GO:0061037	negative regulation of cartilage development	0.0011717085045628013	104.1667	32	12	2
GO:0045580	regulation of T cell differentiation	0.0011717085045628013	26.5957	188	12	3
GO:0060603	mammary gland duct morphogenesis	0.001198638781216805	101.0101	33	12	2
GO:0060173	limb development	0.001198638781216805	26.0417	192	12	3
GO:1902107	positive regulation of leukocyte differentiation	0.001198638781216805	26.0417	192	12	3
GO:1903708	positive regulation of hemopoiesis	0.001198638781216805	26.0417	192	12	3
GO:0048736	appendage development	0.001198638781216805	26.0417	192	12	3
GO:0048566	embryonic digestive tract development	0.001198638781216805	101.0101	33	12	2
GO:1903131	mononuclear cell differentiation	0.0012249581445528991	12.747	523	12	4
GO:0007369	gastrulation	0.0012345892627571582	25.641	195	12	3
GO:0046631	alpha-beta T cell activation	0.0012454421474447418	25.5102	196	12	3
GO:0009954	proximal/distal pattern formation	0.0012995740925168945	95.2381	35	12	2
GO:0048665	neuron fate specification	0.0012995740925168945	95.2381	35	12	2
GO:0045879	negative regulation of smoothened signaling pathway	0.0012995740925168945	95.2381	35	12	2
GO:0048839	inner ear development	0.0014680117751904708	23.9234	209	12	3
GO:0009952	anterior/posterior pattern specification	0.001500529106746735	23.6967	211	12	3
GO:0051216	cartilage development	0.0015334070662227518	23.4742	213	12	3
GO:0045619	regulation of lymphocyte differentiation	0.001622048106378476	22.9358	218	12	3
GO:0021953	central nervous system neuron differentiation	0.001622048106378476	22.9358	218	12	3
GO:0042110	T cell activation	0.001713655914389102	11.4745	581	12	4
GO:0048701	embryonic cranial skeleton morphogenesis	0.0017981972730285235	79.3651	42	12	2
GO:0010558	negative regulation of macromolecule biosynthetic process	0.0019281743436795917	4.2688	2733	12	7
GO:0007411	axon guidance	0.0019505960799148406	21.3675	234	12	3
GO:0097485	neuron projection guidance	0.0019636301102299108	21.2766	235	12	3
GO:0043583	ear development	0.00197671052010163	21.1864	236	12	3
GO:0009058	biosynthetic process	0.001982024227175919	1.8799	10639	12	12
GO:0021517	ventral spinal cord development	0.001983016873262385	74.0741	45	12	2
GO:0060428	lung epithelium development	0.001983016873262385	74.0741	45	12	2
GO:0001825	blastocyst formation	0.0020607194952605326	72.4638	46	12	2
GO:0006915	apoptotic process	0.002084670059899596	5.2687	1898	12	6
GO:0007423	sensory organ development	0.0021253236972657813	10.6667	625	12	4
GO:0009890	negative regulation of biosynthetic process	0.0021333474648559743	4.1637	2802	12	7
GO:0002521	leukocyte differentiation	0.002140457843852584	10.6157	628	12	4
GO:0048863	stem cell differentiation	0.002303592374700255	19.7628	253	12	3
GO:0009913	epidermal cell differentiation	0.0023175676451003655	19.685	254	12	3
GO:0021515	cell differentiation in spinal cord	0.0023300068919574115	66.6667	50	12	2
GO:0050870	positive regulation of T cell activation	0.0023300068919574115	19.6078	255	12	3
GO:0012501	programmed cell death	0.0023668700129887005	5.1073	1958	12	6
GO:0008219	cell death	0.0023679402829122316	5.0968	1962	12	6
GO:0008283	cell population proliferation	0.0023679402829122316	5.0994	1961	12	6
GO:0090102	cochlea development	0.0025628082958319078	62.8931	53	12	2
GO:0032330	regulation of chondrocyte differentiation	0.0026464550459351526	61.7284	54	12	2
GO:0048731	system development	0.002674419405789263	3.3143	4023	12	8
GO:0008285	negative regulation of cell population proliferation	0.0028084275964317803	9.7182	686	12	4
GO:1903039	positive regulation of leukocyte cell-cell adhesion	0.0028084275964317803	18.1159	276	12	3
GO:0061005	cell differentiation involved in kidney development	0.00319944238979538	55.5556	60	12	2
GO:0061448	connective tissue development	0.003235489085505418	17.1821	291	12	3
GO:0022018	lateral ganglionic eminence cell proliferation	0.003272525779351554	1666.6667	1	12	1
GO:0022012	subpallium cell proliferation in forebrain	0.003272525779351554	1666.6667	1	12	1
GO:0002302	CD8-positive, alpha-beta T cell differentiation involved in immune response	0.003272525779351554	1666.6667	1	12	1
GO:0090596	sensory organ morphogenesis	0.003272525779351554	17.0068	294	12	3
GO:0032912	negative regulation of transforming growth factor beta2 production	0.003272525779351554	1666.6667	1	12	1
GO:0003142	cardiogenic plate morphogenesis	0.003272525779351554	1666.6667	1	12	1
GO:0060873	anterior semicircular canal development	0.003272525779351554	1666.6667	1	12	1
GO:0060366	lambdoid suture morphogenesis	0.003272525779351554	1666.6667	1	12	1
GO:0043627	response to estrogen	0.003272525779351554	52.9101	63	12	2
GO:0060875	lateral semicircular canal development	0.003272525779351554	1666.6667	1	12	1
GO:0060367	sagittal suture morphogenesis	0.003272525779351554	1666.6667	1	12	1
GO:1904003	negative regulation of sebum secreting cell proliferation	0.003272525779351554	1666.6667	1	12	1
GO:2000043	regulation of cardiac cell fate specification	0.003272525779351554	1666.6667	1	12	1
GO:2000683	regulation of cellular response to X-ray	0.003272525779351554	1666.6667	1	12	1
GO:0045058	T cell selection	0.003320070397273991	52.0833	64	12	2
GO:0007420	brain development	0.003320070397273991	9.058	736	12	4
GO:0010605	negative regulation of macromolecule metabolic process	0.003320070397273991	3.7879	3080	12	7
GO:0048608	reproductive structure development	0.003320070397273991	16.5563	302	12	3
GO:0061458	reproductive system development	0.0034116200182788235	16.3399	306	12	3
GO:0060070	canonical Wnt signaling pathway	0.0035264721504706734	16.129	310	12	3
GO:0060675	ureteric bud morphogenesis	0.003686966216443536	49.0196	68	12	2
GO:0072171	mesonephric tubule morphogenesis	0.0037782448834010125	48.3092	69	12	2
GO:0003208	cardiac ventricle morphogenesis	0.003962868335518249	46.9484	71	12	2
GO:0048663	neuron fate commitment	0.003962868335518249	46.9484	71	12	2
GO:1902105	regulation of leukocyte differentiation	0.004022195239323421	15.1976	329	12	3
GO:0002287	alpha-beta T cell activation involved in immune response	0.004022195239323421	46.2963	72	12	2
GO:0030111	regulation of Wnt signaling pathway	0.004022195239323421	15.1057	331	12	3
GO:0060322	head development	0.004022195239323421	8.471	787	12	4
GO:0061035	regulation of cartilage development	0.004022195239323421	45.6621	73	12	2
GO:0042981	regulation of apoptotic process	0.004022195239323421	5.8439	1426	12	5
GO:0051251	positive regulation of lymphocyte activation	0.004022195239323421	15.1057	331	12	3
GO:1904888	cranial skeletal system development	0.004022195239323421	46.2963	72	12	2
GO:0022409	positive regulation of cell-cell adhesion	0.004022195239323421	15.2439	328	12	3
GO:0048522	positive regulation of cellular process	0.004208585099524244	2.6137	5739	12	9
GO:0046649	lymphocyte activation	0.004414260281730331	8.2203	811	12	4
GO:0072078	nephron tubule morphogenesis	0.004414260281730331	43.29	77	12	2
GO:0009892	negative regulation of metabolic process	0.0044182793497838735	3.5613	3276	12	7
GO:0048869	cellular developmental process	0.004420308524555141	3.0003	4444	12	8
GO:0043067	regulation of programmed cell death	0.004420308524555141	5.6805	1467	12	5
GO:0030154	cell differentiation	0.004420308524555141	3.001	4443	12	8
GO:0046637	regulation of alpha-beta T cell differentiation	0.004432623808777528	42.735	78	12	2
GO:0003151	outflow tract morphogenesis	0.00450794606442905	42.1941	79	12	2
GO:0072088	nephron epithelium morphogenesis	0.00450794606442905	42.1941	79	12	2
GO:0072028	nephron morphogenesis	0.004717667428389761	41.1523	81	12	2
GO:0002292	T cell differentiation involved in immune response	0.004793788384101958	40.6504	82	12	2
GO:0061333	renal tubule morphogenesis	0.004793788384101958	40.6504	82	12	2
GO:0002696	positive regulation of leukocyte activation	0.004949233977549242	13.7741	363	12	3
GO:0043010	camera-type eye development	0.004968132903750469	13.7363	364	12	3
GO:0043066	negative regulation of apoptotic process	0.005111052031788226	7.7882	856	12	4
GO:0001892	embryonic placenta development	0.005182825772502864	38.7597	86	12	2
GO:0045595	regulation of cell differentiation	0.005250364720815237	5.3798	1549	12	5
GO:0120223	larynx morphogenesis	0.005250364720815237	833.3333	2	12	1
GO:0061010	gallbladder development	0.005250364720815237	833.3333	2	12	1
GO:0120224	larynx development	0.005250364720815237	833.3333	2	12	1
GO:0061031	endodermal digestive tract morphogenesis	0.005250364720815237	833.3333	2	12	1
GO:1903037	regulation of leukocyte cell-cell adhesion	0.005250364720815237	13.3333	375	12	3
GO:0008589	regulation of smoothened signaling pathway	0.005250364720815237	37.8788	88	12	2
GO:0021872	forebrain generation of neurons	0.005250364720815237	37.4532	89	12	2
GO:0001949	sebaceous gland cell differentiation	0.005250364720815237	833.3333	2	12	1
GO:0009953	dorsal/ventral pattern formation	0.005250364720815237	37.8788	88	12	2
GO:0060032	notochord regression	0.005250364720815237	833.3333	2	12	1
GO:0042475	odontogenesis of dentin-containing tooth	0.005250364720815237	37.4532	89	12	2
GO:1904002	regulation of sebum secreting cell proliferation	0.005250364720815237	833.3333	2	12	1
GO:0038185	nuclear receptor-mediated bile acid signaling pathway	0.005250364720815237	833.3333	2	12	1
GO:0050867	positive regulation of cell activation	0.005256011589475266	13.1579	380	12	3
GO:0043170	macromolecule metabolic process	0.005279477875625427	1.6748	11942	12	12
GO:0050794	regulation of cellular process	0.00536597450982714	1.672	11962	12	12
GO:0043069	negative regulation of programmed cell death	0.005393382149696918	7.516	887	12	4
GO:0050793	regulation of developmental process	0.005393382149696918	4.1135	2431	12	6
GO:0050863	regulation of T cell activation	0.005394767270409684	12.9534	386	12	3
GO:0001656	metanephros development	0.005454992634573877	36.2319	92	12	2
GO:0048704	embryonic skeletal system morphogenesis	0.005552159385637704	35.8423	93	12	2
GO:0007275	multicellular organism development	0.0056661297058605955	2.8429	4690	12	8
GO:0030900	forebrain development	0.006016529445089716	12.4069	403	12	3
GO:0060993	kidney morphogenesis	0.006090152101533137	34.0136	98	12	2
GO:0001657	ureteric bud development	0.006145213022662229	33.67	99	12	2
GO:0021510	spinal cord development	0.006145213022662229	33.67	99	12	2
GO:0048518	positive regulation of biological process	0.006145213022662229	2.439	6150	12	9
GO:0072163	mesonephric epithelium development	0.00617778309280162	33.3333	100	12	2
GO:0072080	nephron tubule development	0.00617778309280162	33.3333	100	12	2
GO:0072164	mesonephric tubule development	0.00617778309280162	33.3333	100	12	2
GO:0051240	positive regulation of multicellular organismal process	0.00617778309280162	5.0844	1639	12	5
GO:0044238	primary metabolic process	0.006218586583607067	1.6434	12170	12	12
GO:0007159	leukocyte cell-cell adhesion	0.006223609017572264	12.1065	413	12	3
GO:0001654	eye development	0.006419418801069566	11.9617	418	12	3
GO:1990830	cellular response to leukemia inhibitory factor	0.006489962551897529	32.0513	104	12	2
GO:0002572	pro-T cell differentiation	0.006489962551897529	555.5556	3	12	1
GO:0045321	leukocyte activation	0.006489962551897529	6.8376	975	12	4
GO:0061713	anterior neural tube closure	0.006489962551897529	555.5556	3	12	1
GO:0021508	floor plate formation	0.006489962551897529	555.5556	3	12	1
GO:0061326	renal tubule development	0.006489962551897529	31.746	105	12	2
GO:1990654	sebum secreting cell proliferation	0.006489962551897529	555.5556	3	12	1
GO:0010720	positive regulation of cell development	0.006489962551897529	11.6279	430	12	3
GO:1903706	regulation of hemopoiesis	0.006489962551897529	11.7647	425	12	3
GO:0001823	mesonephros development	0.006489962551897529	32.0513	104	12	2
GO:0060912	cardiac cell fate specification	0.006489962551897529	555.5556	3	12	1
GO:0001828	inner cell mass cellular morphogenesis	0.006489962551897529	555.5556	3	12	1
GO:0048585	negative regulation of response to stimulus	0.006489962551897529	4.9222	1693	12	5
GO:0007399	nervous system development	0.006489962551897529	3.8506	2597	12	6
GO:0060594	mammary gland specification	0.006489962551897529	555.5556	3	12	1
GO:0021965	spinal cord ventral commissure morphogenesis	0.006489962551897529	555.5556	3	12	1
GO:0048880	sensory system development	0.006489962551897529	11.655	429	12	3
GO:0060671	epithelial cell differentiation involved in embryonic placenta development	0.006489962551897529	555.5556	3	12	1
GO:0060364	frontal suture morphogenesis	0.006489962551897529	555.5556	3	12	1
GO:0060058	positive regulation of apoptotic process involved in mammary gland involution	0.006489962551897529	555.5556	3	12	1
GO:0060057	apoptotic process involved in mammary gland involution	0.006489962551897529	555.5556	3	12	1
GO:0038183	bile acid signaling pathway	0.006489962551897529	555.5556	3	12	1
GO:0043585	nose morphogenesis	0.006489962551897529	555.5556	3	12	1
GO:0110024	positive regulation of cardiac muscle myoblast proliferation	0.006489962551897529	555.5556	3	12	1
GO:0110021	cardiac muscle myoblast proliferation	0.006489962551897529	555.5556	3	12	1
GO:0001503	ossification	0.006489962551897529	11.7925	424	12	3
GO:0035898	parathyroid hormone secretion	0.006489962551897529	555.5556	3	12	1
GO:0030097	hemopoiesis	0.006489962551897529	6.8658	971	12	4
GO:1990823	response to leukemia inhibitory factor	0.006489962551897529	31.4465	106	12	2
GO:0110022	regulation of cardiac muscle myoblast proliferation	0.006489962551897529	555.5556	3	12	1
GO:1903226	positive regulation of endodermal cell differentiation	0.006489962551897529	555.5556	3	12	1
GO:0150063	visual system development	0.006489962551897529	11.8483	422	12	3
GO:0060809	mesodermal to mesenchymal transition involved in gastrulation	0.006489962551897529	555.5556	3	12	1
GO:0060672	epithelial cell morphogenesis involved in placental branching	0.006489962551897529	555.5556	3	12	1
GO:0003279	cardiac septum development	0.0065556504168508695	30.303	110	12	2
GO:0050789	regulation of biological process	0.006826786644940012	1.6133	12397	12	12
GO:0042472	inner ear morphogenesis	0.0068694435679857845	29.4985	113	12	2
GO:0007409	axonogenesis	0.007069284430910728	11.0619	452	12	3
GO:0001824	blastocyst development	0.007559375055732908	28.0112	119	12	2
GO:0046634	regulation of alpha-beta T cell activation	0.007660966251945714	27.7778	120	12	2
GO:0002062	chondrocyte differentiation	0.007762911655761008	27.5482	121	12	2
GO:0007417	central nervous system development	0.007828421299684151	6.4412	1035	12	4
GO:0072009	nephron epithelium development	0.007918663742540084	27.1003	123	12	2
GO:0001838	embryonic epithelial tube formation	0.007918663742540084	27.1003	123	12	2
GO:0061008	hepaticobiliary system development	0.007918663742540084	27.1003	123	12	2
GO:0002286	T cell activation involved in immune response	0.008021163855451862	26.8817	124	12	2
GO:2000611	positive regulation of thyroid hormone generation	0.008060099216363957	416.6667	4	12	1
GO:0061217	regulation of mesonephros development	0.008060099216363957	416.6667	4	12	1
GO:0060486	club cell differentiation	0.008060099216363957	416.6667	4	12	1
GO:0033505	floor plate morphogenesis	0.008060099216363957	416.6667	4	12	1
GO:0060214	endocardium formation	0.008060099216363957	416.6667	4	12	1
GO:0072106	regulation of ureteric bud formation	0.008060099216363957	416.6667	4	12	1
GO:0072107	positive regulation of ureteric bud formation	0.008060099216363957	416.6667	4	12	1
GO:0045785	positive regulation of cell adhesion	0.008060099216363957	10.352	483	12	3
GO:0033600	negative regulation of mammary gland epithelial cell proliferation	0.008060099216363957	416.6667	4	12	1
GO:0035799	ureter maturation	0.008060099216363957	416.6667	4	12	1
GO:0060913	cardiac cell fate determination	0.008060099216363957	416.6667	4	12	1
GO:0021987	cerebral cortex development	0.008209919167114355	26.0417	128	12	2
GO:0003231	cardiac ventricle development	0.008209919167114355	26.0417	128	12	2
GO:0042476	odontogenesis	0.008439160147025606	25.641	130	12	2
GO:0022407	regulation of cell-cell adhesion	0.008443955371725312	10.142	493	12	3
GO:0048706	embryonic skeletal system development	0.008774513004271468	25.0627	133	12	2
GO:0042471	ear morphogenesis	0.008878593071934514	24.8756	134	12	2
GO:0051241	negative regulation of multicellular organismal process	0.008890310698962463	6.1106	1091	12	4
GO:0051249	regulation of lymphocyte activation	0.00898696783387565	9.8814	506	12	3
GO:0098773	skin epidermis development	0.009035129416559953	24.5098	136	12	2
GO:0072175	epithelial tube formation	0.009035129416559953	24.5098	136	12	2
GO:0090090	negative regulation of canonical Wnt signaling pathway	0.009113391402306402	24.3309	137	12	2
