term_id	description	p_adjust	fold_enrichment	term_size	query_size	intersection_size
GO:0014047	glutamate secretion	0.04039550750778184	68.9655	29	10	1
GO:2000108	positive regulation of leukocyte apoptotic process	0.04039550750778184	68.9655	29	10	1
GO:0043304	regulation of mast cell degranulation	0.04039550750778184	68.9655	29	10	1
GO:0001775	cell activation	0.0405557484744066	5.3428	1123	10	3
GO:0042692	muscle cell differentiation	0.040700942009832014	10.3093	388	10	2
GO:0014741	negative regulation of muscle hypertrophy	0.04072706244809884	66.6667	30	10	1
GO:0022011	myelination in peripheral nervous system	0.04072706244809884	66.6667	30	10	1
GO:0032292	peripheral nervous system axon ensheathment	0.04072706244809884	66.6667	30	10	1
GO:0042634	regulation of hair cycle	0.04072706244809884	66.6667	30	10	1
GO:0001562	response to protozoan	0.04072706244809884	66.6667	30	10	1
GO:0071634	regulation of transforming growth factor beta production	0.04072706244809884	66.6667	30	10	1
GO:0060441	epithelial tube branching involved in lung morphogenesis	0.04072706244809884	66.6667	30	10	1
GO:0072359	circulatory system development	0.04072706244809884	5.2863	1135	10	3
GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	0.041326176743176235	64.5161	31	10	1
GO:0071354	cellular response to interleukin-6	0.041326176743176235	64.5161	31	10	1
GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	0.041326176743176235	64.5161	31	10	1
GO:0033032	regulation of myeloid cell apoptotic process	0.041326176743176235	64.5161	31	10	1
GO:1903846	positive regulation of cellular response to transforming growth factor beta stimulus	0.041326176743176235	64.5161	31	10	1
GO:0090162	establishment of epithelial cell polarity	0.041326176743176235	64.5161	31	10	1
GO:0008544	epidermis development	0.04141280495690007	10.0	400	10	2
GO:0051051	negative regulation of transport	0.04209158730676449	9.901	404	10	2
GO:0002313	mature B cell differentiation involved in immune response	0.042312536230348516	62.5	32	10	1
GO:0071604	transforming growth factor beta production	0.04294557415387702	60.6061	33	10	1
GO:0048333	mesodermal cell differentiation	0.04294557415387702	60.6061	33	10	1
GO:0045671	negative regulation of osteoclast differentiation	0.04294557415387702	60.6061	33	10	1
GO:0048566	embryonic digestive tract development	0.04294557415387702	60.6061	33	10	1
GO:0060317	cardiac epithelial to mesenchymal transition	0.04294557415387702	60.6061	33	10	1
GO:0032228	regulation of synaptic transmission, GABAergic	0.04294557415387702	60.6061	33	10	1
GO:0010464	regulation of mesenchymal cell proliferation	0.04400885527390929	58.8235	34	10	1
GO:0060251	regulation of glial cell proliferation	0.04400885527390929	58.8235	34	10	1
GO:0009954	proximal/distal pattern formation	0.0443761876918964	57.1429	35	10	1
GO:0048147	negative regulation of fibroblast proliferation	0.0443761876918964	57.1429	35	10	1
GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	0.0443761876918964	57.1429	35	10	1
GO:0035137	hindlimb morphogenesis	0.0443761876918964	57.1429	35	10	1
GO:0001503	ossification	0.0443761876918964	9.434	424	10	2
GO:0070741	response to interleukin-6	0.0443761876918964	57.1429	35	10	1
GO:0090317	negative regulation of intracellular protein transport	0.0443761876918964	57.1429	35	10	1
GO:0010665	regulation of cardiac muscle cell apoptotic process	0.0443761876918964	57.1429	35	10	1
GO:0051960	regulation of nervous system development	0.045222591529810556	9.3023	430	10	2
GO:0001953	negative regulation of cell-matrix adhesion	0.04540440194665664	55.5556	36	10	1
GO:0003161	cardiac conduction system development	0.0463057184405902	54.0541	37	10	1
GO:0051154	negative regulation of striated muscle cell differentiation	0.0463057184405902	54.0541	37	10	1
GO:0045920	negative regulation of exocytosis	0.0463057184405902	54.0541	37	10	1
GO:0033028	myeloid cell apoptotic process	0.046905584051556634	52.6316	38	10	1
GO:0008152	metabolic process	0.046905584051556634	1.425	14035	10	10
GO:0048854	brain morphogenesis	0.046905584051556634	52.6316	38	10	1
GO:0010659	cardiac muscle cell apoptotic process	0.046905584051556634	52.6316	38	10	1
GO:0010662	regulation of striated muscle cell apoptotic process	0.046905584051556634	52.6316	38	10	1
GO:0060429	epithelium development	0.046905584051556634	4.8622	1234	10	3
GO:0014002	astrocyte development	0.047366811689931385	51.2821	39	10	1
GO:0030099	myeloid cell differentiation	0.047366811689931385	8.9087	449	10	2
GO:0014014	negative regulation of gliogenesis	0.047366811689931385	51.2821	39	10	1
GO:0046717	acid secretion	0.047366811689931385	51.2821	39	10	1
GO:0002335	mature B cell differentiation	0.047366811689931385	51.2821	39	10	1
GO:1900181	negative regulation of protein localization to nucleus	0.047366811689931385	51.2821	39	10	1
GO:0007409	axonogenesis	0.04764927701719297	8.8496	452	10	2
GO:0044060	regulation of endocrine process	0.04810390821164247	50.0	40	10	1
GO:0035136	forelimb morphogenesis	0.04810390821164247	50.0	40	10	1
GO:0060412	ventricular septum morphogenesis	0.04810390821164247	50.0	40	10	1
GO:0048568	embryonic organ development	0.048181830649383105	8.7527	457	10	2
GO:0010658	striated muscle cell apoptotic process	0.04871047959882511	48.7805	41	10	1
GO:0045687	positive regulation of glial cell differentiation	0.04871047959882511	48.7805	41	10	1
GO:0003203	endocardial cushion morphogenesis	0.04871047959882511	48.7805	41	10	1
GO:0085029	extracellular matrix assembly	0.04871047959882511	48.7805	41	10	1
GO:1900271	regulation of long-term synaptic potentiation	0.04918684960881671	47.619	42	10	1
GO:0001937	negative regulation of endothelial cell proliferation	0.04918684960881671	47.619	42	10	1
GO:0032735	positive regulation of interleukin-12 production	0.04918684960881671	47.619	42	10	1
GO:0060391	positive regulation of SMAD protein signal transduction	0.04918684960881671	47.619	42	10	1
GO:0071542	dopaminergic neuron differentiation	0.04918684960881671	47.619	42	10	1
GO:0000578	embryonic axis specification	0.04918684960881671	47.619	42	10	1
